place_id,name,main_category,rating,reviews,website,phone,address,link,Location,is_spending_on_ads,competitors,extracted_domain,emails
ChIJRXHa7SS6yhQRZg6WUWIdsBs,Korkmaz Hukuk,Hukuk Burosu,4.0,4.0,http://korkmaz.lawyer/,(0212) 534 71 78,"Korkmaz Hukuk, Kartaltepe Mh. Ahu Sk. Omur Saray Apt, No:13 1.Blok D:5, 34145 Bakirkoy/Istanbul",https://www.google.com/maps/place/Korkmaz+Hukuk/data=!4m7!3m6!1s0x14caba24edda7145:0x1bb01d6251960e66!8m2!3d40.9933881!4d28.8734474!16s%2Fg%2F11f3jt0ft5!19sChIJRXHa7SS6yhQRZg6WUWIdsBs?authuser=0&hl=tr&rclk=1, Ahu Sk.,FALSE,"Name: Korkmaz Hukuk Burosu
link: https://www.google.com/maps/search/Korkmaz+Hukuk+B%C3%BCrosu/@40.9948311,28.880373199999998?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Korkmaz Hukuk Burosu
link: https://www.google.com/maps/search/Korkmaz+Hukuk+B%C3%BCrosu/@40.980894,28.7223668?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Korkmaz Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Korkmaz+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0799005,29.006967?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Korkmaz & Korkmaz Avukatlik Burosu
link: https://www.google.com/maps/search/Korkmaz+%26+Korkmaz+Avukatl%C4%B1k+B%C3%BCrosu/@40.9095029,29.1979915?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: KORKMAZ HUKUK BUROSU
link: https://www.google.com/maps/search/KORKMAZ+HUKUK+B%C3%9CROSU/@None,None?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",korkmaz.lawyer,
ChIJhyDoi2ijyhQRqyqJsDniJcs,Sari & Kilic - Attorneys At Law,Avukat,4.0,4.0,http://www.sarikilic.com/,(0212) 465 79 50,"Yesilkoy, Sari & Kilic - Attorneys At Law, 34149 Bakirkoy/Istanbul",https://www.google.com/maps/place/Sar%C4%B1+%26+K%C4%B1l%C4%B1%C3%A7+-+Attorneys+At+Law/data=!4m7!3m6!1s0x14caa3688be82087:0xcb25e239b0892aab!8m2!3d40.986766!4d28.833189!16s%2Fg%2F1hc6vd1gr!19sChIJhyDoi2ijyhQRqyqJsDniJcs?authuser=0&hl=tr&rclk=1, Sari ,FALSE,"Name: Kaptan Hukuk Burosu
link: https://www.google.com/maps/search/Kaptan+Hukuk+B%C3%BCrosu/@40.9941174,28.8707571?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ariturk & Partners Hukuk Ofisi
link: https://www.google.com/maps/search/Ar%C4%B1t%C3%BCrk+%26+Partners+Hukuk+Ofisi/@40.9857789,28.831818900000002?authuser=0&hl=tr&entry=ttu
Reviews: 7 reviews

Name: Sarikilic Hukuk Burosu
link: https://www.google.com/maps/search/Sar%C4%B1k%C4%B1l%C4%B1%C3%A7+Hukuk+B%C3%BCrosu/@41.0406882,28.9021086?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ayar Hukuk Burosu
link: https://www.google.com/maps/search/Ayar+Hukuk+B%C3%BCrosu/@40.9849659,28.8204243?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Selcuk Hukuk Burosu
link: https://www.google.com/maps/search/Sel%C3%A7uk+Hukuk+B%C3%BCrosu/@40.9919727,28.8271855?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",www.sarikilic.com,info@sarikilic.com
ChIJiUPChMq7yhQRU3Xl5NOCOHM,GONENC HUKUK BUROSU,Avukat,4.8,4.0,https://gonenc-hukuk-burosu.business.site/,0532 266 01 25,"Zuhuratbaba, GONENC HUKUK BUROSU, Incirli Cd. NO:43/2 D:3, 34147 Bakirkoy/Istanbul",https://www.google.com/maps/place/G%C3%96NEN%C3%87+HUKUK+B%C3%9CROSU/data=!4m7!3m6!1s0x14cabbca84c24389:0x733882d3e4e57553!8m2!3d40.9870887!4d28.8720235!16s%2Fg%2F11h3gb7fkq!19sChIJiUPChMq7yhQRU3Xl5NOCOHM?authuser=0&hl=tr&rclk=1, Incirli Cd.,FALSE,"Name: Beken Hukuk Burosu
link: https://www.google.com/maps/search/Beken+Hukuk+B%C3%BCrosu/@40.992902799999996,28.8696083?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: BERKHAN HUKUK BUROSU
link: https://www.google.com/maps/search/BERKHAN+HUKUK+B%C3%9CROSU/@40.9835912,28.868092999999995?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Sevinc Hukuk Ofisi
link: https://www.google.com/maps/search/Sevin%C3%A7+Hukuk+Ofisi/@40.9923901,28.8711969?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: BHB (BAKIRKOY HUKUK BUROSU)
link: https://www.google.com/maps/search/BHB+%28BAKIRK%C3%96Y+HUKUK+B%C3%9CROSU%29/@40.9957712,28.869682200000003?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Avsaroglu Hukuk Burosu
link: https://www.google.com/maps/search/Av%C5%9Faro%C4%9Flu+Hukuk+B%C3%BCrosu/@40.988793099999995,28.8714346?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews",gonenc-hukuk-burosu.business.site,
ChIJh1vf4qa5yhQR--vMPfk0Nrg,Nereus Law Office,Hukuk Burosu,4.8,4.0,http://nereuslaw.com/,(0216) 418 13 13,"Fenerbahce, Nereus Law Office, Erguvan Sk. 11/1, 34710 Kadikoy/Istanbul",https://www.google.com/maps/place/Nereus+Law+Office/data=!4m7!3m6!1s0x14cab9a6e2df5b87:0xb83634f93dccebfb!8m2!3d40.9752223!4d29.0442666!16s%2Fg%2F11g1lxt76w!19sChIJh1vf4qa5yhQR--vMPfk0Nrg?authuser=0&hl=tr&rclk=1, Erguvan Sk.,FALSE,"Name: Urer Hukuk Burosu
link: https://www.google.com/maps/search/%C3%9Crer+Hukuk+B%C3%BCrosu/@40.976745,29.04254?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Gurses Hukuk & Danismanlik
link: https://www.google.com/maps/search/G%C3%BCrses+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.974797099999996,29.052947800000002?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Pirsen & Donmez
link: https://www.google.com/maps/search/Pir%C5%9Fen+%26+D%C3%B6nmez/@40.9752414,29.0442198?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Erbul Law Firm
link: https://www.google.com/maps/search/Erbul+Law+Firm/@40.9783768,29.040877199999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Yerebasmaz Hukuk Burosu
link: https://www.google.com/maps/search/Yerebasmaz+Hukuk+B%C3%BCrosu/@40.9806211,29.0412705?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",nereuslaw.com,"info@mysite.com,info@nereuslaw.com"
ChIJb70qPtbHyhQR8kx2j28U_Sk,GSA Partners Law Firm - GSA Hukuk & Arabuluculuk Burosu,Hukuk Burosu,4.0,4.0,https://gsalawpartners.com/,(0216) 446 03 03,"Goztepe, GSA Partners Law Firm - GSA Hukuk & Arabuluculuk Burosu, Bagdat Cad. No:233 K:3 D:5, 34730 Kadikoy/Istanbul",https://www.google.com/maps/place/GSA+Partners+Law+Firm+-+GSA+Hukuk+%26+Arabuluculuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cac7d63e2abd6f:0x29fd146f8f764cf2!8m2!3d40.9717879!4d29.059813!16s%2Fg%2F11j4qw6kt4!19sChIJb70qPtbHyhQR8kx2j28U_Sk?authuser=0&hl=tr&rclk=1, Bagdat Cad,FALSE,"Name: GUVEN LEGAL
link: https://www.google.com/maps/search/G%C3%9CVEN+LEGAL/@40.969868600000005,29.062349500000003?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Yazicioglu Hukuk Burosu
link: https://www.google.com/maps/search/Yaz%C4%B1c%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/@40.971777,29.058588999999998?authuser=0&hl=tr&entry=ttu
Reviews: 12 reviews

Name: AABG Hukuk Burosu
link: https://www.google.com/maps/search/AABG+Hukuk+B%C3%BCrosu/@40.9743778,29.054787899999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Gurses Hukuk & Danismanlik
link: https://www.google.com/maps/search/G%C3%BCrses+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.974797099999996,29.052947800000002?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: JAG HUKUK BUROSU
link: https://www.google.com/maps/search/JAG+HUKUK+B%C3%9CROSU/@40.9590618,29.083684100000003?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",gsalawpartners.com,"sinan@gsalawpartners.com,sena@gsalawpartners.com,aysel@gsalawpartners.com,info@gsalawpartners.com,email@example.com,gulsum@gsalawpartners.com"
ChIJt8zqiIHHyhQRXFd9D2CjKmw,Akran Hukuk Burosu,Hukuk Burosu,4.5,4.0,https://www.akran.com.tr/,(0216) 467 60 10,"Goztepe, Akran Hukuk Burosu, Selamicesme, Bagdat Cad. No:163 D:14, 34730 Kadikoy/Istanbul",https://www.google.com/maps/place/Akran+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cac78188eaccb7:0x6c2aa3600f7d575c!8m2!3d40.9758935!4d29.0514073!16s%2Fg%2F11c1qb53k2!19sChIJt8zqiIHHyhQRXFd9D2CjKmw?authuser=0&hl=tr&rclk=1, Bagdat Cad,FALSE,"Name: Cokay Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C3%87okay+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.975939,29.051536?authuser=0&hl=tr&entry=ttu
Reviews: 16 reviews

Name: Gunbey Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCnbey+Hukuk+B%C3%BCrosu/@40.98249,29.065527000000003?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: AABG Hukuk Burosu
link: https://www.google.com/maps/search/AABG+Hukuk+B%C3%BCrosu/@40.9743778,29.054787899999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ark Legal
link: https://www.google.com/maps/search/Ark+Legal/@40.9763326,29.0507909?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: GundogduPartners Law | Consultancy
link: https://www.google.com/maps/search/G%C3%BCndo%C4%9FduPartners+Law+%7C+Consultancy/@40.974371,29.0557137?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews",www.akran.com.tr,"aysegul@akran.com.tr,irem@akran.com.tr,ceren@akran.com.tr,aysenur@akran.com.tr,samet@akran.com.tr,cagatay@akran.com.tr,erhan@akran.com.tr,info@akran.com.tr"
ChIJ09XcrWa4yhQRWlyPWwwhIK4,Cemiloglu Hukuk ve Arabuluculuk Burosu/ Law and Mediation Office,Hukuk Burosu,5.0,4.0,https://www.cemiloglu.av.tr/,(0216) 337 05 00,"Cemiloglu Hukuk ve Arabuluculuk Burosu/ Law and Mediation Office, General Asim Gunduz Cad. Basoglu Is Merkezi No:55/10, 34710 Kadikoy/Istanbul",https://www.google.com/maps/place/Cemilo%C4%9Flu+Hukuk+ve+Arabuluculuk+B%C3%BCrosu%2F+Law+and+Mediation+Office/data=!4m7!3m6!1s0x14cab866addcd5d3:0xae20210c5b8f5c5a!8m2!3d40.985664!4d29.027911!16s%2Fg%2F11dyncm8gn!19sChIJ09XcrWa4yhQRWlyPWwwhIK4?authuser=0&hl=tr&rclk=1, General Asim Gunduz Cad,FALSE,"Name: Basoglu Is Merkezi
link: https://www.google.com/maps/search/Ba%C5%9Fo%C4%9Flu+%C4%B0%C5%9F+Merkezi/@40.9856749,29.027847099999995?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Avukat Mehmet Cemil Ozelci-
link: https://www.google.com/maps/search/Avukat+Mehmet+Cemil+%C3%96zel%C3%A7i-/@40.9893144,29.024247?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: Kadioglu Hukuk Burosu
link: https://www.google.com/maps/search/Kad%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/@40.9901904,29.028971?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Avukat Sukru Cesuroglu
link: https://www.google.com/maps/search/Avukat+%C5%9E%C3%BCkr%C3%BC+Cesuro%C4%9Flu/@40.9881725,29.027913299999998?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Bursali Hukuk Burosu
link: https://www.google.com/maps/search/Bursal%C4%B1+Hukuk+B%C3%BCrosu/@40.9909959,29.030720700000003?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",www.cemiloglu.av.tr,
ChIJY75SNsnHyhQRS1PFtJ_LLLM,GUVEN LEGAL,Hukuk Burosu,5.0,4.0,http://www.guvenlegal.com.tr/,(0216) 350 02 82,"Caddebostan, GUVEN LEGAL, Konak Is Merkezi, Bagdat Cad. No262/7, 34728 Kadikoy/Istanbul",https://www.google.com/maps/place/G%C3%9CVEN+LEGAL/data=!4m7!3m6!1s0x14cac7c93652be63:0xb32ccb9fb4c5534b!8m2!3d40.9698686!4d29.0623495!16s%2Fg%2F11j0h969jp!19sChIJY75SNsnHyhQRS1PFtJ_LLLM?authuser=0&hl=tr&rclk=1, Bagdat Cad,FALSE,"Name: Turhan Bilge Hukuk Burosu
link: https://www.google.com/maps/search/Turhan+Bilge+Hukuk+B%C3%BCrosu/@40.9650647,29.071404400000002?authuser=0&hl=tr&entry=ttu
Reviews: 14 reviews

Name: Guven Hukuk Ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/G%C3%BCven+Hukuk+Ve+Arabuluculuk+B%C3%BCrosu/@40.9313571,29.1437237?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Yazicioglu Hukuk Burosu
link: https://www.google.com/maps/search/Yaz%C4%B1c%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/@40.971777,29.058588999999998?authuser=0&hl=tr&entry=ttu
Reviews: 12 reviews

Name: Guven Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCven+Hukuk+B%C3%BCrosu/@41.0205017,29.034600100000002?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: GSA Partners Law Firm - GSA Hukuk & Arabuluculuk Burosu
link: https://www.google.com/maps/search/GSA+Partners+Law+Firm+-+GSA+Hukuk+%26+Arabuluculuk+B%C3%BCrosu/@40.971787899999995,29.059813?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews",www.guvenlegal.com.tr,alptugguven@guvenlegal.com.tr
ChIJB4FL_nO4yhQRKXda1nhXoRw,Bogazici & Karasu Hukuk Burosu,Hukuk Hizmetleri,5.0,4.0,http://bkarasu.com/,444 8 559,"Egitim Mah, Bogazici & Karasu Hukuk Burosu, Fahrettin Kerim Gokay Cd No:69, 34722 Kadikoy/Istanbul",https://www.google.com/maps/place/Bo%C4%9Fazi%C3%A7i+%26+Karasu+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cab873fe4b8107:0x1ca15778d65a7729!8m2!3d40.9914514!4d29.0399286!16s%2Fg%2F11c6rj06b3!19sChIJB4FL_nO4yhQRKXda1nhXoRw?authuser=0&hl=tr&rclk=1, Fahrettin Kerim Gokay Cd,FALSE,"Name: Bicer & Kara Hukuk Burosu
link: https://www.google.com/maps/search/Bi%C3%A7er+%26+Kara+Hukuk+B%C3%BCrosu/@40.9896825,29.0277185?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Bogazici Avukatlik
link: https://www.google.com/maps/search/Bo%C4%9Fazi%C3%A7i+Avukatl%C4%B1k/@41.0221035,29.053899899999998?authuser=0&hl=tr&entry=ttu
Reviews: 8 reviews

Name: KARAPICAK HUKUK
link: https://www.google.com/maps/search/KARAPI%C3%87AK+HUKUK/@40.9755586,29.052891699999996?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Bogazici Hukuk Burosu
link: https://www.google.com/maps/search/Bo%C4%9Fazi%C3%A7i+Hukuk+B%C3%BCrosu/@40.9073381,29.198387399999998?authuser=0&hl=tr&entry=ttu
Reviews: 5 reviews

Name: DC Hukuk Burosu
link: https://www.google.com/maps/search/DC+Hukuk+B%C3%BCrosu/@40.994008,29.036568?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews",bkarasu.com,info@bkarasu.com
ChIJkY5ZNKW3yhQRkzfSOCTbt74,Pacta Hukuk,Hukuk Burosu,5.0,4.0,http://pactahukuk.com/,(0216) 651 90 66,"Kosuyolu, Pacta Hukuk, Kosuyolu Cd. No:12/A, 34718 Kadikoy/Istanbul",https://www.google.com/maps/place/Pacta+Hukuk/data=!4m7!3m6!1s0x14cab7a534598e91:0xbeb7db2438d23793!8m2!3d41.0113585!4d29.0382983!16s%2Fg%2F11gsmkh1nx!19sChIJkY5ZNKW3yhQRkzfSOCTbt74?authuser=0&hl=tr&rclk=1, Kosuyolu Cd.,FALSE,"Name: TBA Hukuk Burosu
link: https://www.google.com/maps/search/TBA+Hukuk+B%C3%BCrosu/@41.0069128,29.037248499999997?authuser=0&hl=tr&entry=ttu
Reviews: 6 reviews

Name: KSSA Law Firm
link: https://www.google.com/maps/search/KSSA+Law+Firm/@41.0073327,29.037697599999998?authuser=0&hl=tr&entry=ttu
Reviews: 5 reviews

Name: Arti Adalet Hukuk Burosu
link: https://www.google.com/maps/search/Art%C4%B1+Adalet+Hukuk+B%C3%BCrosu/@41.0108777,29.039137699999994?authuser=0&hl=tr&entry=ttu
Reviews: 16 reviews

Name: TAV&KAN HUKUK DANISMANLIK- Istanbul KVKK Avukati-Istanbul Sirket Hukuku Avukati-Istanbul Site Yonetimi Avukati
link: https://www.google.com/maps/search/TAV%26KAN+HUKUK+DANI%C5%9EMANLIK-+%C4%B0stanbul+KVKK+Avukat%C4%B1-%C4%B0stanbul+%C5%9Eirket+Hukuku+Avukat%C4%B1-%C4%B0stanbul+Site+Y%C3%B6netimi+Avukat%C4%B1/@41.005742600000005,29.037778699999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: ACIBADEM HUKUK BUROSU
link: https://www.google.com/maps/search/ACIBADEM+HUKUK+B%C3%9CROSU/@40.9959631,29.0368426?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews",pactahukuk.com,info@pactahukuk.com
ChIJq6qqqprHyhQRcrndIECbQo4,Legal Yayincilik,Yayinci,4.3,4.0,https://legal.com.tr/,(0216) 449 04 85,"Legal Yayincilik, Caferaga Mah, Bahariye Cad. Sekizler Apt No:59, 34724 Kadikoy/Istanbul",https://www.google.com/maps/place/Legal+Yay%C4%B1nc%C4%B1l%C4%B1k/data=!4m7!3m6!1s0x14cac79aaaaaaaab:0x8e429b4020ddb972!8m2!3d40.9850267!4d29.0275393!16s%2Fg%2F11c1q8zk76!19sChIJq6qqqprHyhQRcrndIECbQo4?authuser=0&hl=tr&rclk=1, Bahariye Cad,FALSE,"Name: Legal Kitabevi
link: https://www.google.com/maps/search/Legal+Kitabevi/@40.988328,29.023069?authuser=0&hl=tr&entry=ttu
Reviews: 163 reviews

Name: Chiviyazilari Yayinevi
link: https://www.google.com/maps/search/Chiviyaz%C4%B1lar%C4%B1+Yay%C4%B1nevi/@40.984850099999996,29.0281965?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Anka Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Anka+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.986064999999996,29.028591000000002?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Gulekli & Gulekli Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BClekli+%26+G%C3%BClekli+Hukuk+B%C3%BCrosu/@40.9869729,29.028186599999998?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",legal.com.tr,legal@legal.com.tr
ChIJG-A88YbHyhQRQ6UK9BzO0B4,Tahan | Cem Avukatlik Ortakligi,Avukat,5.0,4.0,http://www.tahan-cem.av.tr/,(0216) 909 19 85,"Caddebostan, Tahan | Cem Avukatlik Ortakligi, Bagdat Cad. No: 332/3, 34728 Kadikoy/Istanbul",https://www.google.com/maps/place/Tahan+%7C+Cem+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cac786f13ce01b:0x1ed0ce1cf40aa543!8m2!3d40.965271!4d29.07091!16s%2Fg%2F11nxt7nj_7!19sChIJG-A88YbHyhQRQ6UK9BzO0B4?authuser=0&hl=tr&rclk=1, Bagdat Cad,FALSE,"Name: Aydin Avukatlik & Danismanlik Burosu
link: https://www.google.com/maps/search/Ayd%C4%B1n+Avukatl%C4%B1k+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.970402,29.062256?authuser=0&hl=tr&entry=ttu
Reviews: 11 reviews

Name: EHC Hukuk & Danismanlik
link: https://www.google.com/maps/search/EHC+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.970482,29.061044?authuser=0&hl=tr&entry=ttu
Reviews: 7 reviews

Name: AABG Hukuk Burosu
link: https://www.google.com/maps/search/AABG+Hukuk+B%C3%BCrosu/@40.9743778,29.054787899999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Toraman Hukuk Burosu
link: https://www.google.com/maps/search/Toraman+Hukuk+B%C3%BCrosu/@40.9873626,29.027934399999996?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Tunc & Bertan Hukuk Burosu
link: https://www.google.com/maps/search/Tun%C3%A7+%26+Bertan+Hukuk+B%C3%BCrosu/@40.9881196,29.028005800000003?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.tahan-cem.av.tr,
ChIJ_3wOvSrHyhQRxPVQYl-Ag_s,Tufekci Law Firm,Avukatlik Danisma Hizmeti,5.0,4.0,http://tufekcilaw.com/,(0216) 553 10 53,"Altunizade, Tufekci Law Firm, Bestekar Saadettin Kaynak Sk No:3, 34662 Uskudar/Istanbul",https://www.google.com/maps/place/Tufekci+Law+Firm/data=!4m7!3m6!1s0x14cac72abd0e7cff:0xfb83805f6250f5c4!8m2!3d41.0198766!4d29.0466338!16s%2Fg%2F11flz3wn1k!19sChIJ_3wOvSrHyhQRxPVQYl-Ag_s?authuser=0&hl=tr&rclk=1, Bestekar Saadettin Kaynak Sk,FALSE,"Name: MUTLU AVUKATLIK ORTAKLIGI
link: https://www.google.com/maps/search/MUTLU+AVUKATLIK+ORTAKLI%C4%9EI/@41.023454,29.043868000000003?authuser=0&hl=tr&entry=ttu
Reviews: 20 reviews

Name: Ulgener Hukuk Burosu
link: https://www.google.com/maps/search/%C3%9Clgener+Hukuk+B%C3%BCrosu/@41.020903,29.043936?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: Eksioglu Hukuk
link: https://www.google.com/maps/search/Ek%C5%9Fio%C4%9Flu+Hukuk/@41.0236933,29.0454521?authuser=0&hl=tr&entry=ttu
Reviews: 26 reviews

Name: Cahit Suluk Avukatlik Burosu
link: https://www.google.com/maps/search/Cahit+Suluk+Avukatl%C4%B1k+B%C3%BCrosu/@41.01956,29.048790099999998?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Arkun Hukuk Burosu
link: https://www.google.com/maps/search/Arkun+Hukuk+B%C3%BCrosu/@41.018997399999996,29.049128?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",tufekcilaw.com,info@tufekcilaw.com
ChIJk8f9OP23yhQRsglkkdVIWdk,Cahit Suluk Avukatlik Burosu,Hukuk Burosu,5.0,4.0,http://www.suluk.com.tr/,(0216) 474 12 07,"Cahit Suluk Avukatlik Burosu, Altunizade Mah. Fahrettin Kerim Gokay Cad. Okul Sok. Altunizade Sitesi 1 A Blok, Daire 12, 34662 Uskudar/Istanbul",https://www.google.com/maps/place/Cahit+Suluk+Avukatl%C4%B1k+B%C3%BCrosu/data=!4m7!3m6!1s0x14cab7fd38fdc793:0xd95948d5916409b2!8m2!3d41.01956!4d29.0487901!16s%2Fg%2F11c70hhb50!19sChIJk8f9OP23yhQRsglkkdVIWdk?authuser=0&hl=tr&rclk=1, Fahrettin Kerim Gokay Cad,FALSE,"Name: Kollektif Hukuk
link: https://www.google.com/maps/search/Kollektif+Hukuk/@41.0236138,29.046132999999994?authuser=0&hl=tr&entry=ttu
Reviews: 5 reviews

Name: CAVUSOGLU HUKUK BUROSU
link: https://www.google.com/maps/search/%C3%87AVU%C5%9EO%C4%9ELU+HUKUK+B%C3%9CROSU/@41.0220756,29.04461?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews

Name: Mert Hukuk Burosu
link: https://www.google.com/maps/search/Mert+Hukuk+B%C3%BCrosu/@41.0201218,29.0447963?authuser=0&hl=tr&entry=ttu
Reviews: 8 reviews

Name: Arkun Hukuk Burosu
link: https://www.google.com/maps/search/Arkun+Hukuk+B%C3%BCrosu/@41.018997399999996,29.049128?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",www.suluk.com.tr,"info@suluk.com,info@suluk.com.tr"
ChIJUUGmMAW4yhQRptgwcLH4eCM,Fidan & Fidan,Avukat,4.3,4.0,http://www.fidan-fidan.com/,(0216) 327 21 00,"Kosuyolu, Fidan & Fidan, Suleyman Nazif Sk., 34718 Uskudar/Istanbul",https://www.google.com/maps/place/Fidan+%26+Fidan/data=!4m7!3m6!1s0x14cab80530a64151:0x2378f8b17030d8a6!8m2!3d41.0081842!4d29.0350828!16s%2Fg%2F11c37pgczf!19sChIJUUGmMAW4yhQRptgwcLH4eCM?authuser=0&hl=tr&rclk=1, Suleyman Nazif Sk.,FALSE,"Name: FIDES HUKUK VE DANISMANLIK | Uzman Bosanma Avukati - Uzman Aile Avukati
link: https://www.google.com/maps/search/F%C4%B0DES+HUKUK+VE+DANI%C5%9EMANLIK+%7C+Uzman+Bo%C5%9Fanma+Avukat%C4%B1+-+Uzman+Aile+Avukat%C4%B1/@40.99285,29.0282016?authuser=0&hl=tr&entry=ttu
Reviews: 49 reviews

Name: Fidan Hukuk Burosu
link: https://www.google.com/maps/search/Fidan+Hukuk+B%C3%BCrosu/@41.0226909,29.0347283?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Fidan & Buga Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Fidan+%26+Bu%C4%9Fa+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9087426,29.175694799999995?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Fidan Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Fidan+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9145666,29.187713699999996?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: FIDAN & OZKOC HUKUK BUROSU
link: https://www.google.com/maps/search/F%C4%B0DAN+%26+%C3%96ZKO%C3%87+HUKUK+B%C3%9CROSU/@40.994215,29.099618999999997?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews",www.fidan-fidan.com,
